"row_idx","archivo_origen","duracion_hrs","distancia_km","velocidad_kmh","hora_inicio","hora_fin","comuna","via","indice_coord","lon","lat","alt","fecha","segment_id","fecha_dia","reset_flag","lat_prev","lon_prev","dist_from_prev_km","__jump_thr__","jump_flag","new_segment_flag","segment_seq"
"2542","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.67","0.62","23.44","19:40","20:20","Concepción","Bernardino Corral","8","-73.027702","-36.819835","128.00057718925288","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::103","2025-07-02","False","-36.819787","-73.027684","0.00557267302989504","0.4","False","False","103"
"2543","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.67","0.62","23.44","19:40","20:20","Concepción","Bernardino Corral","9","-73.027683","-36.81988","128.00057718925288","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::103","2025-07-02","False","-36.819835","-73.027702","0.0052818746917642975","0.4","False","False","103"
"2544","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.67","0.62","23.44","19:40","20:20","Concepción","Bernardino Corral","10","-73.027642","-36.819913","128.00057718925288","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::103","2025-07-02","False","-36.81988","-73.027683","0.005175349149501777","0.4","False","False","103"
"2545","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.67","0.62","23.44","19:40","20:20","Concepción","Bernardino Corral","11","-73.027579","-36.819933","128.00057718925288","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::103","2025-07-02","False","-36.819913","-73.027642","0.006032763548764707","0.4","False","False","103"
"2546","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.67","0.62","23.44","19:40","20:20","Concepción","Bernardino Corral","12","-73.027525","-36.819919","128.00057718925288","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::103","2025-07-02","False","-36.819933","-73.027579","0.00505256654539653","0.4","False","False","103"
"2547","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.67","0.62","23.44","19:40","20:20","Concepción","Bernardino Corral","13","-73.027478","-36.819882","128.00057718925288","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::103","2025-07-02","False","-36.819919","-73.027525","0.005867698144386759","0.4","False","False","103"
"2548","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.67","0.62","23.44","19:40","20:20","Concepción","Bernardino Corral","14","-73.02708","-36.819333","128.00057718925288","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::103","2025-07-02","False","-36.819882","-73.027478","0.07058155345043236","0.4","False","False","103"
"2549","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.67","0.62","23.44","19:40","20:20","Concepción","Bernardino Corral","15","-73.027066","-36.81929","128.00057718925288","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::103","2025-07-02","False","-36.819333","-73.02708","0.004941124624537251","0.4","False","False","103"
"2550","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.67","0.62","23.44","19:40","20:20","Concepción","Bernardino Corral","16","-73.027074","-36.819253","128.00057718925288","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::103","2025-07-02","False","-36.81929","-73.027066","0.004175392695325879","0.4","False","False","103"
"2551","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.67","0.62","23.44","19:40","20:20","Concepción","Bernardino Corral","17","-73.027102","-36.819199","128.00057718925288","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::103","2025-07-02","False","-36.819253","-73.027074","0.006501276384958391","0.4","False","False","103"
"2552","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.67","0.62","23.44","19:40","20:20","Concepción","Bernardino Corral","18","-73.026605","-36.818546","128.00057718925288","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::103","2025-07-02","False","-36.819199","-73.027102","0.08502650028445931","0.4","False","False","103"
"2553","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.58","0.59","15.56","16:45","17:20","Concepción","Pascual Binimelis","0","-73.063761","-36.82557","192.84836142209065","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::104","2025-07-02","True","-36.818546","-73.026605","3.398290908402883","0.4","False","True","104"
"2554","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.58","0.59","15.56","16:45","17:20","Concepción","Pascual Binimelis","1","-73.063705","-36.82594","192.84836142209065","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::104","2025-07-02","False","-36.82557","-73.063761","0.04144301337992809","0.4","False","False","104"
"2555","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.58","0.59","15.56","16:45","17:20","Concepción","Pascual Binimelis","2","-73.063584","-36.826389","192.84836142209065","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::104","2025-07-02","False","-36.82594","-73.063705","0.05107498407344541","0.4","False","False","104"
"2556","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.58","0.59","15.56","16:45","17:20","Concepción","Pascual Binimelis","3","-73.063415","-36.826798","192.84836142209065","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::104","2025-07-02","False","-36.826389","-73.063584","0.04790182337787594","0.4","False","False","104"
"2557","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.58","0.59","15.56","16:45","17:20","Concepción","Pascual Binimelis","4","-73.063046","-36.827367","192.84836142209065","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::104","2025-07-02","False","-36.826798","-73.063415","0.071286514403049","0.4","False","False","104"
"2558","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.58","0.59","15.56","16:45","17:20","Concepción","Pascual Binimelis","5","-73.062818","-36.827746","192.84836142209065","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::104","2025-07-02","False","-36.827367","-73.063046","0.04677437025260474","0.4","False","False","104"
"2559","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.58","0.59","15.56","16:45","17:20","Concepción","Pascual Binimelis","6","-73.062579","-36.828103","192.84836142209065","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::104","2025-07-02","False","-36.827746","-73.062818","0.045036972970304796","0.4","False","False","104"
"2560","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.58","0.59","15.56","16:45","17:20","Concepción","Pascual Binimelis","7","-73.062367","-36.828502","192.84836142209065","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::104","2025-07-02","False","-36.828103","-73.062579","0.04821258606792355","0.4","False","False","104"
"2561","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.58","0.59","15.56","16:45","17:20","Concepción","Pascual Binimelis","8","-73.062075","-36.829122","192.84836142209065","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::104","2025-07-02","False","-36.828502","-73.062367","0.073676927362378","0.4","False","False","104"
"2562","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.58","0.59","15.56","16:45","17:20","Concepción","Pascual Binimelis","9","-73.061949","-36.82936","192.84836142209065","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::104","2025-07-02","False","-36.829122","-73.062075","0.028742466241022804","0.4","False","False","104"
"2563","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.58","0.59","15.56","16:45","17:20","Concepción","Pascual Binimelis","10","-73.061793","-36.829602","192.84836142209065","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::104","2025-07-02","False","-36.82936","-73.061949","0.03028009999543849","0.4","False","False","104"
"2564","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.58","0.59","15.56","16:45","17:20","Concepción","Pascual Binimelis","11","-73.061611","-36.829897","192.84836142209065","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::104","2025-07-02","False","-36.829602","-73.061793","0.03658413407561994","0.4","False","False","104"
"2565","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.58","0.59","15.56","16:45","17:20","Concepción","Pascual Binimelis","12","-73.061276","-36.830497","192.84836142209065","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::104","2025-07-02","False","-36.829897","-73.061611","0.07307628968663263","0.4","False","False","104"
"2566","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.58","0.57","23.81","07:55","08:30","San Pedro de la Paz","Av. William Condom","0","-73.095761","-36.862999","126.00874258521507","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::105","2025-07-02","True","-36.830497","-73.061276","4.741057404135167","0.4","False","True","105"
"2567","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.58","0.57","23.81","07:55","08:30","San Pedro de la Paz","Av. William Condom","1","-73.096104","-36.863058","126.00874258521507","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::105","2025-07-02","False","-36.862999","-73.095761","0.031211946057980836","0.4","False","False","105"
"2568","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.58","0.57","23.81","07:55","08:30","San Pedro de la Paz","Av. William Condom","2","-73.096391","-36.863127","126.00874258521507","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::105","2025-07-02","False","-36.863058","-73.096104","0.026660525228474657","0.4","False","False","105"
"2569","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.58","0.57","23.81","07:55","08:30","San Pedro de la Paz","Av. William Condom","3","-73.096597","-36.86319","126.00874258521507","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::105","2025-07-02","False","-36.863127","-73.096391","0.01961981388164781","0.4","False","False","105"
"2570","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.58","0.57","23.81","07:55","08:30","San Pedro de la Paz","Av. William Condom","4","-73.096667","-36.863227","126.00874258521507","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::105","2025-07-02","False","-36.86319","-73.096597","0.00746379046853704","0.4","False","False","105"
"2571","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.58","0.57","23.81","07:55","08:30","San Pedro de la Paz","Av. William Condom","5","-73.096742","-36.863272","126.00874258521507","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::105","2025-07-02","False","-36.863227","-73.096667","0.008340095468434205","0.4","False","False","105"
"2572","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.58","0.57","23.81","07:55","08:30","San Pedro de la Paz","Av. William Condom","6","-73.096833","-36.863348","126.00874258521507","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::105","2025-07-02","False","-36.863272","-73.096742","0.011702855103405359","0.4","False","False","105"
"2573","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.58","0.57","23.81","07:55","08:30","San Pedro de la Paz","Av. William Condom","7","-73.096939","-36.86348","126.00874258521507","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::105","2025-07-02","False","-36.863348","-73.096833","0.017446029914102993","0.4","False","False","105"
"2574","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.58","0.57","23.81","07:55","08:30","San Pedro de la Paz","Av. William Condom","8","-73.097045","-36.863635","126.00874258521507","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::105","2025-07-02","False","-36.86348","-73.096939","0.019646390834059425","0.4","False","False","105"
"2575","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.58","0.57","23.81","07:55","08:30","San Pedro de la Paz","Av. William Condom","9","-73.097134","-36.863739","126.00874258521507","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::105","2025-07-02","False","-36.863635","-73.097045","0.014015108475237693","0.4","False","False","105"
"2576","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.58","0.57","23.81","07:55","08:30","San Pedro de la Paz","Av. William Condom","10","-73.097253","-36.863819","126.00874258521507","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::105","2025-07-02","False","-36.863739","-73.097134","0.013827809817578928","0.4","False","False","105"
"2577","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.58","0.57","23.81","07:55","08:30","San Pedro de la Paz","Av. William Condom","11","-73.097371","-36.863863","126.00874258521507","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::105","2025-07-02","False","-36.863819","-73.097253","0.011581795248916792","0.4","False","False","105"
"2578","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.58","0.57","23.81","07:55","08:30","San Pedro de la Paz","Av. William Condom","12","-73.097591","-36.863911","126.00874258521507","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::105","2025-07-02","False","-36.863863","-73.097371","0.02028658908166622","0.4","False","False","105"
"2579","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.58","0.57","23.81","07:55","08:30","San Pedro de la Paz","Av. William Condom","13","-73.097717","-36.863925","126.00874258521507","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::105","2025-07-02","False","-36.863911","-73.097591","0.011316922962012104","0.4","False","False","105"
"2580","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.58","0.57","23.81","07:55","08:30","San Pedro de la Paz","Av. William Condom","14","-73.098025","-36.863924","126.00874258521507","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::105","2025-07-02","False","-36.863925","-73.097717","0.027400835481308734","0.4","False","False","105"
"2581","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.58","0.57","23.81","07:55","08:30","San Pedro de la Paz","Av. William Condom","15","-73.09815","-36.863912","126.00874258521507","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::105","2025-07-02","False","-36.863924","-73.098025","0.011200146421979985","0.4","False","False","105"
"2582","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.58","0.57","23.81","07:55","08:30","San Pedro de la Paz","Av. William Condom","16","-73.098469","-36.863871","126.00874258521507","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::105","2025-07-02","False","-36.863912","-73.09815","0.028743074432895244","0.4","False","False","105"
"2583","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.58","0.57","23.81","07:55","08:30","San Pedro de la Paz","Av. William Condom","17","-73.098777","-36.863813","126.00874258521507","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::105","2025-07-02","False","-36.863871","-73.098469","0.028149399664584983","0.4","False","False","105"
"2584","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.58","0.57","23.81","07:55","08:30","San Pedro de la Paz","Av. William Condom","18","-73.098893","-36.863772","126.00874258521507","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::105","2025-07-02","False","-36.863813","-73.098777","0.011281899313532505","0.4","False","False","105"
